12/27/2007,707.071214,716.001244,700.74123,700.74123,5906900,350.020594
12/12/2007,714.001218,714.3212,688.501166,699.35121,12364300,349.326279
12/11/2007,719.941256,720.991261,698.78121,699.201175,12324100,349.251336
12/10/2007,715.991258,724.801271,714.001218,718.421234,7741200,358.851765
12/7/2007,714.991245,718.001208,710.501204,714.871229,7733000,357.078536
11/30/2007,711.001241,711.061218,682.111143,693.001193,15850000,346.154442
11/8/2007,734.60125,734.891274,677.181165,693.841184,33148100,346.574018
11/7/2007,741.131261,747.241307,723.141261,732.94124,16608900,366.104515
11/6/2007,737.561283,741.791259,725.001237,741.791259,16935700,370.525104
11/5/2007,706.991203,730.231225,706.071201,725.651248,17833900,362.463161
11/2/2007,710.51119,713.581253,697.341199,711.251198,11726700,355.270329
11/1/2007,702.791186,713.721241,701.781187,703.211212,13103200,351.254352
